2012    Mahindra    Verito    1.5 D4 BS-IV    2609
2012    Mahindra    Verito    1.5 D6 BS-III    2615
2012    Mahindra    Verito    1.5 D6 BS-IV    2610
2012    Mahindra    Verito    1.6 G6 Executive BS-III    2561
2012    Mahindra    Verito    1.6 G6 Executive BS-IV    2562
2009    Mitsubishi    Pajero    SFX 2.8    1331
2010    Tata    Indica V2 [2006-2013]    DLE BS-III    3531
2010    Tata    Indica V2 [2006-2013]    DLG DiCOR BS-III    1303
2010    Tata    Indica V2 [2006-2013]    DLS BS-III    3532
2010    Tata    Indica V2 [2006-2013]    DLS DiCOR BS-III    1364
2010    Tata    Indica V2 [2006-2013]    Turbomax DLE BS-IV    1994
2010    Tata    Indica V2 [2006-2013]    Turbomax DLS BS-IV    1995
2010    Tata    Indica V2 [2006-2013]    Xeta GL BS-IV    1885
2010    Tata    Indica V2 [2006-2013]    Xeta GL1.2 BS-III    1173
2010    Tata    Indica V2 [2006-2013]    Xeta GLE 1.2 BS-III    1174
2010    Tata    Indica V2 [2006-2013]    Xeta GLE 1.2 LPG    1350
2010    Tata    Indica V2 [2006-2013]    Xeta GLE BS-IV    1886
2010    Tata    Indica V2 [2006-2013]    Xeta GLE(LPG) BS-IV    1889
2010    Tata    Indica V2 [2006-2013]    Xeta GLG 1.2 BS-III    1176
2010    Tata    Indica V2 [2006-2013]    Xeta GLS 1.2 BS-III    1175
2010    Tata    Indica V2 [2006-2013]    Xeta GLS 1.2 LPG    1351
2010    Tata    Indica V2 [2006-2013]    Xeta GLS BS-IV    1887
2010    Tata    Indica V2 [2006-2013]    Xeta GLS(LPG) BS-IV    1888
2010    Tata    Indica V2 [2006-2013]    Xeta GLX BS-III    601
2008    Volvo    XC90 [2007-2015]    3.2 AWD    1260
2008    Volvo    XC90 [2007-2015]    D5 AWD    1259
2008    Volvo    XC90 [2007-2015]    V8 AWD    1261
2014    Jaguar    XJ L    3.0 V6    3267
2014    Jaguar    XJ L    3.0 V6 Portfolio    3271
2014    Jaguar    XJ L    3.0 V6 premium-luxury    3268
2014    Jaguar    XJ L    5.0 V8    3266
2012    Maruti Suzuki    Alto K10 [2010-2014]    LXi    1859
2012    Maruti Suzuki    Alto K10 [2010-2014]    VXi    1860
2015    Land Rover    Discovery    HSE    3258
2015    Land Rover    Discovery    SE    3257
2015    Jaguar    XF    2.2 Diesel Luxury    2789
2015    Jaguar    XF    Diesel S V6    2036
2015    Jaguar    XF    Petrol 2.0    3200
2015    Jaguar    XF    Petrol R V8    1577
2006    Maruti Suzuki    Zen [2003-2006]    LX BS-II    292
2006    Maruti Suzuki    Zen [2003-2006]    LX BS-III    291
2006    Maruti Suzuki    Zen [2003-2006]    LXi BS-II    288
2006    Maruti Suzuki    Zen [2003-2006]    LXi BS-III    287
2006    Maruti Suzuki    Zen [2003-2006]    VXi BS-II    289
2006    Maruti Suzuki    Zen [2003-2006]    VXi BS-III    290
2007    Maruti Suzuki    Swift  [2005-2010]    LDi    1111
2007    Maruti Suzuki    Swift  [2005-2010]    LXi    167
2007    Maruti Suzuki    Swift  [2005-2010]    VDi    1112
2007    Maruti Suzuki    Swift  [2005-2010]    VDi ABS    1219
2007    Maruti Suzuki    Swift  [2005-2010]    VXi    168
2007    Maruti Suzuki    Swift  [2005-2010]    VXi ABS    273
2007    Maruti Suzuki    Swift  [2005-2010]    ZXi    169
2008    Volkswagen    Touareg [2008-2012]    3.0 V6 TDI    1217
2008    Toyota    Innova [2005-2009]    2.0 G1    159
2008    Toyota    Innova [2005-2009]    2.0 G2    160
2008    Toyota    Innova [2005-2009]    2.0 G4    1074
2008    Toyota    Innova [2005-2009]    2.0 V    162
2008    Toyota    Innova [2005-2009]    2.5 EV MS 7 STR    1184
2008    Toyota    Innova [2005-2009]    2.5 EV MS 8 STR    1183
2008    Toyota    Innova [2005-2009]    2.5 EV PS 7 STR    1185
2008    Toyota    Innova [2005-2009]    2.5 EV PS 8 STR    1186
2008    Toyota    Innova [2005-2009]    2.5 G1    164
2008    Toyota    Innova [2005-2009]    2.5 G4 7 STR    687
2008    Toyota    Innova [2005-2009]    2.5 G4 8 STR    686
2008    Toyota    Innova [2005-2009]    2.5 V 7 STR    688
2008    Toyota    Innova [2005-2009]    2.5 V 8 STR    163
2012    BMW    X6 [2009-2012]    xDrive 30d    1531
2012    BMW    X6 [2009-2012]    xDrive 50i 1    1530
2015    Hyundai    i10    1.1L iRDE Magna Special Edition    3162
2015    Hyundai    i10    Era 1.1 iRDE2    1958
2015    Hyundai    i10    Magna 1.1 iRDE2    1959
2015    Hyundai    i10    Magna 1.1 LPG    2330
2015    Hyundai    i10    Sportz 1.1 iRDE2    3161
2015    Hyundai    i10    Sportz 1.1 LPG    3160
2005    Toyota    Qualis [2002-2004]    Fleet A1    549
2005    Toyota    Qualis [2002-2004]    Fleet A3    550
2005    Toyota    Qualis [2002-2004]    FS F2    552
2005    Toyota    Qualis [2002-2004]    FS F3    540
2005    Toyota    Qualis [2002-2004]    FS F5    554
2005    Toyota    Qualis [2002-2004]    FS F6    556
2005    Toyota    Qualis [2002-2004]    FS F7    558
2005    Toyota    Qualis [2002-2004]    GS G1    541
2005    Toyota    Qualis [2002-2004]    GS G4    151
2005    Toyota    Qualis [2002-2004]    GS G5    542
2005    Toyota    Qualis [2002-2004]    GS G8    564
2005    Toyota    Qualis [2002-2004]    GS G9    565
2005    Toyota    Qualis [2002-2004]    RS E2    560
2005    Toyota    Qualis [2002-2004]    RS E3    561
2013    Mahindra    Verito    1.4 G2 BS-III    2611
2013    Mahindra    Verito    1.4 G2 BS-IV    2606
2013    Mahindra    Verito    1.4 G4 BS-III    2612
2013    Mahindra    Verito    1.4 G4 BS-IV    2607
2013    Mahindra    Verito    1.5 D2 BS-III    2613
2013    Mahindra    Verito    1.5 D2 BS-IV    2608
2013    Mahindra    Verito    1.5 D4 BS-III    2614
2013    Mahindra    Verito    1.5 D4 BS-IV    2609
2013    Mahindra    Verito    1.5 D6 BS-III    2615
2013    Mahindra    Verito    1.5 D6 BS-IV    2610
2013    Mahindra    Verito    1.5 Executive    2790
2013    Nissan    370Z [2010-2014]    Touring Coupe AT    1686
2013    Nissan    370Z [2010-2014]    Touring Coupe MT    1685
2006    Tata    Sumo [2002-2006]    (+)    980
2006    Tata    Sumo [2002-2006]    4x4 (+)    648
2006    Tata    Sumo [2002-2006]    EX (+)    979
2013    Mitsubishi    Lancer Evolution [2011-2013]    X    2014
2009    Maruti Suzuki    Gypsy [2000-2004]    King HT BS-II    1132
2009    Maruti Suzuki    Gypsy [2000-2004]    King ST BS-II    1133
2013    Mercedes-Benz    C-Class [2011-2014]    200 CGI    2231
2013    Mercedes-Benz    C-Class [2011-2014]    220 BlueEfficiency    2770
2013    Mercedes-Benz    C-Class [2011-2014]    250 CDI    2230
2013    Mercedes-Benz    C-Class [2011-2014]    63 AMG    2232
2013    Mercedes-Benz    C-Class [2011-2014]    Edition C    3153
2013    Hyundai    Sonata [2011-2015]    2.4 GDi AT    2480
2013    Hyundai    Sonata [2011-2015]    2.4 GDi MT    2479
2011    Mitsubishi    Outlander    2.4 Chrome Ltd    2472
2011    Mitsubishi    Outlander    2.4 MIVEC    1430
2008    Maruti Suzuki    Swift Dzire [2008-2010]    LDi    1325
2008    Maruti Suzuki    Swift Dzire [2008-2010]    LXi    1322
2008    Maruti Suzuki    Swift Dzire [2008-2010]    VDi    1326
2008    Maruti Suzuki    Swift Dzire [2008-2010]    VXi    1323
2008    Maruti Suzuki    Swift Dzire [2008-2010]    ZDi    1327
2008    Maruti Suzuki    Swift Dzire [2008-2010]    ZXi    1324
2010    Skoda    Laura [2009-2013]    Ambiente 1.8 TSI    1540
2010    Skoda    Laura [2009-2013]    Ambiente 1.9 TDI AT    1542
2010    Skoda    Laura [2009-2013]    Ambiente 1.9 TDI MT    1541
2010    Skoda    Laura [2009-2013]    Ambiente 2.0 TDI CR AT    1761
2010    Skoda    Laura [2009-2013]    Ambiente 2.0 TDI CR MT    1760
2010    Skoda    Laura [2009-2013]    Elegance 1.9 TDI AT    1544
2010    Skoda    Laura [2009-2013]    Elegance 1.9 TDI MT    1543
2010    Skoda    Laura [2009-2013]    Elegance 2.0 TDI CR AT    1763
2010    Skoda    Laura [2009-2013]    Elegance 2.0 TDI CR MT    1762
2010    Skoda    Laura [2009-2013]    L&K 2.0 TDI AT    1545
2014    Hyundai    i10    1.1L iRDE Magna Special Edition    3162
2014    Hyundai    i10    Era 1.1 iRDE2    1958
2014    Hyundai    i10    Magna 1.1 iRDE2    1959
2014    Hyundai    i10    Magna 1.1 LPG    2330
2014    Hyundai    i10    Sportz 1.1 iRDE2    3161
2014    Hyundai    i10    Sportz 1.1 LPG    3160
2013    Land Rover    Range Rover Evoque [2011-2014]    Dynamic SD4    2301
2013    Land Rover    Range Rover Evoque [2011-2014]    Dynamic Si4 Coupe    2302
2013    Land Rover    Range Rover Evoque [2011-2014]    Prestige SD4    2300
2013    Land Rover    Range Rover Evoque [2011-2014]    Pure SD4    2299
2007    Toyota    Corolla    H1 1.8J    172
2007    Toyota    Corolla    H2 1.8E    173
2007    Toyota    Corolla    H3 1.8G    174
2007    Toyota    Corolla    H4 1.8G    179
2007    Toyota    Corolla    H5 1.8E    178
2007    Toyota    Corolla    HE 1.8J    1057
2012    Nissan    Micra [2010-2013]    XE Petrol    1824
2012    Nissan    Micra [2010-2013]    XE Plus Petrol    1827
2010    Mitsubishi    Pajero    SFX 2.8    1331
2012    Nissan    Micra [2010-2013]    XL Petrol    1825
2012    Nissan    Micra [2010-2013]    XV Diesel    2000
2012    Nissan    Micra [2010-2013]    XV Petrol    1826
2012    Nissan    Micra [2010-2013]    XV Premium Diesel    2001
2007    Volkswagen    Passat [2007-2014]    1.8L TSI    1815
2007    Volkswagen    Passat [2007-2014]    2.0 PD DSG    1252
2007    Volkswagen    Passat [2007-2014]    2.0 PD DSG S    1255
2007    Tata    Indigo [2005-2009]    GLE BS-III    206
2007    Tata    Indigo [2005-2009]    GLS BS-III    140
2007    Tata    Indigo [2005-2009]    GLX BS-III    205
2007    Tata    Indigo [2005-2009]    GSX BS-III    493
2007    Tata    Indigo [2005-2009]    GV BS-III    1151
2007    Tata    Indigo [2005-2009]    GVE BS-III    1079
2007    Tata    Indigo [2005-2009]    GVS BS-III    1080
2007    Tata    Indigo [2005-2009]    LS DiCOR BS-III    1193
2007    Tata    Indigo [2005-2009]    LS TDI BS-III    201
2007    Tata    Indigo [2005-2009]    LX DiCOR BS-III    1136
2007    Tata    Indigo [2005-2009]    LX TDI BS-III    204
2007    Tata    Indigo [2005-2009]    SX BS-III    492
2007    Tata    Indigo [2005-2009]    V BS-III    1150
2007    Tata    Indigo [2005-2009]    VE BS-III    1081
2007    Tata    Indigo [2005-2009]    VS BS-III    1082
2009    Toyota    Camry [2006-2012]    W1 MT    146
2009    Toyota    Camry [2006-2012]    W2 AT    180
2009    Toyota    Camry [2006-2012]    W3 MT    1600
2009    Toyota    Camry [2006-2012]    W4 AT    1601
2009    Tata    Indica Vista [2008-2011]    Aqua 1.2 Safire    1410
2009    Tata    Indica Vista [2008-2011]    Aqua 1.3 Quadrajet    1411
2009    Tata    Indica Vista [2008-2011]    Aqua 1.4 TDI    1412
2009    Tata    Indica Vista [2008-2011]    Aqua Quadrajet BS-III    1799
2009    Tata    Indica Vista [2008-2011]    Aqua Quadrajet BS-IV    1863
2009    Tata    Indica Vista [2008-2011]    Aqua Safire BS-III    1798
2009    Tata    Indica Vista [2008-2011]    Aqua Safire BS-IV    1862
2009    Tata    Indica Vista [2008-2011]    AQUA Safire-90 BS-IV    2005
2009    Tata    Indica Vista [2008-2011]    Aqua TDI BS-III    1800
2009    Tata    Indica Vista [2008-2011]    Aura + 1.2 Safire    1730
2009    Tata    Indica Vista [2008-2011]    Aura + 1.3 Quadrajet    1729
2009    Tata    Indica Vista [2008-2011]    Aura + Quadrajet BS-III    1802
2009    Tata    Indica Vista [2008-2011]    Aura + Quadrajet BS-IV    1866
2009    Tata    Indica Vista [2008-2011]    Aura + Safire BS-III    1801
2009    Tata    Indica Vista [2008-2011]    Aura + Safire BS-IV    1865
2009    Tata    Indica Vista [2008-2011]    Aura 1.2 Safire    1413
2009    Tata    Indica Vista [2008-2011]    Aura 1.3 Quadrajet    1414
2009    Tata    Indica Vista [2008-2011]    Aura ABS 1.2 Safire    1727
2009    Tata    Indica Vista [2008-2011]    Aura ABS 1.3 Quadrajet    1728
2009    Tata    Indica Vista [2008-2011]    Aura ABS Quadrajet BS-III    1806
2009    Tata    Indica Vista [2008-2011]    Aura ABS Quadrajet BS-IV    1870
2009    Tata    Indica Vista [2008-2011]    Aura ABS Safire BS-III    1805
2009    Tata    Indica Vista [2008-2011]    Aura ABS Safire BS-IV    1869
2009    Tata    Indica Vista [2008-2011]    AURA ABS Safire-90 BS-IV    2006
2009    Tata    Indica Vista [2008-2011]    AURA Plus Safire-90 BS-IV    2007
2009    Tata    Indica Vista [2008-2011]    Aura Quadrajet BS-III    1804
2009    Tata    Indica Vista [2008-2011]    Aura Quadrajet BS-IV    1868
2009    Tata    Indica Vista [2008-2011]    Aura Safire BS-III    1803
2009    Tata    Indica Vista [2008-2011]    Aura Safire BS-IV    1867
2009    Tata    Indica Vista [2008-2011]    LE Quadrajet BS-III    1648
2009    Tata    Indica Vista [2008-2011]    LE Safire BS-III    1649
2009    Tata    Indica Vista [2008-2011]    Terra 1.2 Safire    1408
2009    Tata    Indica Vista [2008-2011]    Terra 1.3 Quadrajet    1610
2009    Tata    Indica Vista [2008-2011]    Terra 1.4 TDI    1409
2009    Tata    Indica Vista [2008-2011]    Terra Quadrajet BS-III    1809
2009    Tata    Indica Vista [2008-2011]    Terra Quadrajet BS-IV    1873
2009    Tata    Indica Vista [2008-2011]    Terra Safire BS-III    1807
2009    Tata    Indica Vista [2008-2011]    Terra Safire BS-IV    1871
2009    Tata    Indica Vista [2008-2011]    Terra Safire-90 BS-IV    2004
2009    Tata    Indica Vista [2008-2011]    Terra TDI BS-III    1808
2009    Skoda    Laura [2009-2013]    Ambiente 1.8 TSI    1540
2009    Skoda    Laura [2009-2013]    Ambiente 1.9 TDI AT    1542
2009    Skoda    Laura [2009-2013]    Ambiente 1.9 TDI MT    1541
2009    Skoda    Laura [2009-2013]    Elegance 1.9 TDI AT    1544
2009    Skoda    Laura [2009-2013]    Elegance 1.9 TDI MT    1543
2009    Skoda    Laura [2009-2013]    L&K 2.0 TDI AT    1545
2005    Maruti Suzuki    Wagon R [1999-2006]    AX    217
2005    Maruti Suzuki    Wagon R [1999-2006]    AX BS-II    593
2005    Maruti Suzuki    Wagon R [1999-2006]    AX BS-III    279
2005    Maruti Suzuki    Wagon R [1999-2006]    LX BS-II    281
2005    Maruti Suzuki    Wagon R [1999-2006]    LX BS-III    280
2005    Maruti Suzuki    Wagon R [1999-2006]    LXi BS-II    286
2005    Maruti Suzuki    Wagon R [1999-2006]    LXi BS-III    285
2005    Maruti Suzuki    Wagon R [1999-2006]    Primea    594
2005    Maruti Suzuki    Wagon R [1999-2006]    VXI    101
2005    Maruti Suzuki    Wagon R [1999-2006]    VXi BS-II    283
2005    Maruti Suzuki    Wagon R [1999-2006]    VXi BS-III    282
2013    Maruti Suzuki    Alto K10 [2010-2014]    LXi    1859
2013    Maruti Suzuki    Alto K10 [2010-2014]    VXi    1860
2013    BMW    X3 [2011-2014]    xDrive20d    2227
2013    BMW    X3 [2011-2014]    xDrive30d    2228
2011    Renault    Fluence [2011-2014]    1.5 E2    2156
2011    Renault    Fluence [2011-2014]    2.0 E4    2155
2014    BMW    X6 [2009-2012]    xDrive 30d    1531
2014    Honda    Mobilio    E  i-VTEC    3585
2014    Honda    Mobilio    E i-DTEC    3587
2014    Honda    Mobilio    RS i-DTEC    3589
2014    Honda    Mobilio    RS(O) i-DTEC    3652
2014    Honda    Mobilio    S i-DTEC    3588
2014    Honda    Mobilio    S i-VTEC    3586
2014    Honda    Mobilio    V (O) i-DTEC    3651
2014    Honda    Mobilio    V (O) i-VTEC    3650
2014    Honda    Mobilio    V i-DTEC    3535
2014    Honda    Mobilio    V i-VTEC    3534
2007    Skoda    Octavia Combi [2005-2008]    L&K    589
2007    Skoda    Octavia Combi [2005-2008]    RS    590
2011    Nissan    Teana [2007-2014]    MID    1702
2011    Nissan    Teana [2007-2014]    UPPER    1703
2004    Toyota    Qualis [2002-2004]    Fleet A1    549
2004    Toyota    Qualis [2002-2004]    Fleet A3    550
2004    Toyota    Qualis [2002-2004]    FS F2    552
2004    Toyota    Qualis [2002-2004]    FS F3    540
2004    Toyota    Qualis [2002-2004]    FS F5    554
2004    Toyota    Qualis [2002-2004]    FS F6    556
2004    Toyota    Qualis [2002-2004]    FS F7    558
2004    Toyota    Qualis [2002-2004]    GS G1    541
2004    Toyota    Qualis [2002-2004]    GS G4    151
2004    Toyota    Qualis [2002-2004]    GS G5    542
2004    Toyota    Qualis [2002-2004]    GS G8    564
2004    Toyota    Qualis [2002-2004]    GS G9    565
2004    Toyota    Qualis [2002-2004]    MYST L5    539
2004    Toyota    Qualis [2002-2004]    MYST L6    969
2004    Toyota    Qualis [2002-2004]    RS E2    560
2004    Toyota    Qualis [2002-2004]    RS E3    561
2004    Toyota    Qualis [2002-2004]    RST    562
2012    Mercedes-Benz    CLS [2011-2014]    350 BlueEFFICIENCY    2265
2012    Mitsubishi    Montero [2009-2014]    3.2 Di-D AT    1525
2012    Mitsubishi    Montero [2009-2014]    3.2 Di-D MT    1526
2004    Tata    Sumo [1999-2002]    SA TC    646
2004    Tata    Sumo [1999-2002]    SE (+)    653
2004    Tata    Sumo [1999-2002]    SE 4x4    649
2004    Tata    Sumo [1999-2002]    SE TC    197
2010    Mercedes-Benz    M-Class [2006-2012]    320 CDI    1973
2010    Mercedes-Benz    M-Class [2006-2012]    350    335
2010    Mercedes-Benz    M-Class [2006-2012]    350 CDI    1272
2008    Tata    Indigo XL [2007-2011]    Classic Dicor    1177
2008    Tata    Indigo XL [2007-2011]    Classic Petrol    1178
2008    Tata    Indigo XL [2007-2011]    Grand Dicor    1114
2008    Tata    Indigo XL [2007-2011]    Grand Petrol    1113
2005    Tata    Safari [1998-2005]    4x2 EX    849
2005    Tata    Safari [1998-2005]    4x2 EXi BS-II    850
2005    Tata    Safari [1998-2005]    4x2 EXi BS-III    633
2005    Tata    Safari [1998-2005]    4x2 LX    488
2005    Tata    Safari [1998-2005]    4x2 VXi BS-II    851
2005    Tata    Safari [1998-2005]    4x2 VXi BS-III    634
2005    Tata    Safari [1998-2005]    4x4 EX    143
2005    Tata    Safari [1998-2005]    4x4 EXi BS-II    853
2005    Tata    Safari [1998-2005]    4x4 EXi BS-III    635
2005    Tata    Safari [1998-2005]    4x4 LX    144
2005    Tata    Safari [1998-2005]    4x4 VXi BS-II    855
2005    Tata    Safari [1998-2005]    4x4 VXi BS-III    636
2012    Land Rover    Range Rover Evoque [2011-2014]    Dynamic SD4    2301
2012    Land Rover    Range Rover Evoque [2011-2014]    Dynamic Si4 Coupe    2302
2012    Land Rover    Range Rover Evoque [2011-2014]    Prestige SD4    2300
2012    Land Rover    Range Rover Evoque [2011-2014]    Pure SD4    2299
2014    Mahindra    e2o    T0    2889
2014    Mahindra    e2o    T2    2890
2009    Mercedes-Benz    SL [2008-2014]    350    1416
2011    Maruti Suzuki    Estilo [2009-2014]    LX BS-IV    1603
2011    Maruti Suzuki    Estilo [2009-2014]    LXi BS-IV    1604
2011    Maruti Suzuki    Estilo [2009-2014]    LXi CNG BS-IV    1905
2011    Maruti Suzuki    Estilo [2009-2014]    VXi ABS BS-IV    1605
2011    Maruti Suzuki    Estilo [2009-2014]    VXi BS-IV    1606
2010    Toyota    Corolla Altis [2008-2011]    1.8 G    1423
2010    Toyota    Corolla Altis [2008-2011]    1.8 GL    1424
2010    Toyota    Corolla Altis [2008-2011]    1.8 J    1527
2010    Toyota    Corolla Altis [2008-2011]    1.8 VL AT    1425
2010    Toyota    Corolla Altis [2008-2011]    G Diesel    1855
2010    Toyota    Corolla Altis [2008-2011]    GL Diesel    1856
2010    Toyota    Corolla Altis [2008-2011]    J Diesel    1854
2010    Maruti Suzuki    Gypsy    King HT BS-IV    1940
2010    Maruti Suzuki    Gypsy    King ST BS-IV    1941
2014    Land Rover    Freelander 2    HSE    2885
2014    Land Rover    Freelander 2    SE    2886
2012    Mahindra    Verito [2011-2012]    1.4 G2 BS-III    2120
2012    Mahindra    Verito [2011-2012]    1.4 G2 BS-IV    2123
2012    Mahindra    Verito [2011-2012]    1.4 G4 BS-III    2121
2012    Mahindra    Verito [2011-2012]    1.4 G4 BS-IV    2124
2012    Mahindra    Verito [2011-2012]    1.4 G4 Play BS-III    2122
2012    Mahindra    Verito [2011-2012]    1.5 D2 BS-III    2125
2012    Mahindra    Verito [2011-2012]    1.5 D2 BS-IV    2129
2012    Mahindra    Verito [2011-2012]    1.5 D4 BS-III    2126
2012    Mahindra    Verito [2011-2012]    1.5 D4 BS-IV    2130
2012    Mahindra    Verito [2011-2012]    1.5 D4 Play BS-III    2127
2012    Mahindra    Verito [2011-2012]    1.5 D6 BS-III    2128
2012    Mahindra    Verito [2011-2012]    1.5 D6 BS-IV    2131
2012    Mahindra    Verito [2011-2012]    1.5 D6 Executive BS-III    2280
2012    Mahindra    Verito [2011-2012]    1.5 D6 Executive BS-IV    2279
2014    Maruti Suzuki    800 [2008-2014]    AC    3499
2014    Maruti Suzuki    800 [2008-2014]    STD    3498
2014    Jaguar    XJ L [2010-2014]    3.0 Diesel    2292
2014    Jaguar    XJ L [2010-2014]    5.0 Petrol    1687
2010    Volkswagen    Beetle [2009-2014]    2.0 AT    1658
2015    Land Rover    Freelander 2    HSE    2885
2015    Land Rover    Freelander 2    SE    2886
2012    Maruti Suzuki    Eeco    5 STR    1676
2012    Maruti Suzuki    Eeco    5 STR WITH A/C+HTR    1677
2012    Maruti Suzuki    Eeco    5 STR WITH A/C+HTR CNG    1945
2012    Maruti Suzuki    Eeco    5 STR WITH HTR CNG    1946
2012    Maruti Suzuki    Eeco    7 STR    1678
2015    Mahindra    Bolero    DI 4WD BS III    3046
2015    Mahindra    Bolero    DI AC BS III    698
2015    Mahindra    Bolero    DI BS III    3045
2015    Mahindra    Bolero    EX AC BS IV    3039
2015    Mahindra    Bolero    EX BS IV    3038
2015    Mahindra    Bolero    LX 4WD BS III (For Govt Only)    3054
2015    Mahindra    Bolero    LX BS III (For Govt Only)    3055
2015    Mahindra    Bolero    LX BS IV (For Govt Only)    3056
2015    Mahindra    Bolero    Plus AC BS III    3041
2015    Mahindra    Bolero    Plus AC BS IV    1154
2015    Mahindra    Bolero    Plus BS III    3040
2015    Mahindra    Bolero    Plus BS IV    697
2015    Mahindra    Bolero    SLE BS III    3042
2015    Mahindra    Bolero    SLE BS IV    2259
2015    Mahindra    Bolero    SLX BS III    3043
2015    Mahindra    Bolero    SLX BS IV    2258
2015    Mahindra    Bolero    ZLX BS III    3044
2015    Mahindra    Bolero    ZLX BS IV    2257
2015    Jaguar    XJ L    3.0 V6    3267
2015    Jaguar    XJ L    3.0 V6 Portfolio    3271
2015    Jaguar    XJ L    3.0 V6 premium-luxury    3268
2015    Jaguar    XJ L    5.0 V8    3266
2007    Maruti Suzuki    SX4 [2007-2013]    VXi    1162
2007    Maruti Suzuki    SX4 [2007-2013]    ZXi    1163
2007    Maruti Suzuki    SX4 [2007-2013]    ZXi Leather Option    1164
2008    Toyota    Land Cruiser Prado [2004-2011]    VX    181
2008    Toyota    Land Cruiser Prado [2004-2011]    VX L    1664
2012    BMW    X6 [2012-2014]    xDrive 40d    2766
2012    BMW    X6 [2012-2014]    xDrive 50i    2765
2013    Mahindra    Verito Vibe CS    1.5 D2    2964
2013    Mahindra    Verito Vibe CS    1.5 D4    2965
2013    Mahindra    Verito Vibe CS    1.5 D6    2966
2015    Hyundai    Santa Fe    2 WD AT    3236
2015    Hyundai    Santa Fe    2 WD MT    3234
2015    Hyundai    Santa Fe    4 WD AT    3235
2006    Tata    Sumo Gold    SA Gold    647
2013    Nissan    Evalia [2012-2014]    XE    2669
2013    Nissan    Evalia [2012-2014]    XE+    2670
2013    Nissan    Evalia [2012-2014]    XL    2671
2013    Nissan    Evalia [2012-2014]    XV    2640
2013    Nissan    Evalia [2012-2014]    XV S [2013-2014]    3131
2013    Porsche    Cayenne [2010-2014]    Base    2977
2013    Porsche    Cayenne [2010-2014]    Diesel    1857
2013    Porsche    Cayenne [2010-2014]    GTS    2979
2013    Porsche    Cayenne [2010-2014]    S    1126
2013    Porsche    Cayenne [2010-2014]    S Diesel    2978
2013    Porsche    Cayenne [2010-2014]    S Hybrid    1858
2013    Porsche    Cayenne [2010-2014]    Turbo    519
2013    Porsche    Cayenne [2010-2014]    Turbo S    1125
2013    Porsche    Cayenne [2010-2014]    V6 AT    2999
2013    Mitsubishi    Montero [2009-2014]    3.2 Di-D AT    1525
2013    Mitsubishi    Montero [2009-2014]    3.2 Di-D MT    1526
2009    Maruti Suzuki    Gypsy [2004-2010]    King HT BS-III    265
2009    Maruti Suzuki    Gypsy [2004-2010]    King ST BS-III    266
2013    Mercedes-Benz    CLS [2011-2014]    350 BlueEFFICIENCY    2265
2013    Hyundai    Verna [2011-2015]    Fluidic 1.4 CRDi    2152
2013    Hyundai    Verna [2011-2015]    Fluidic 1.4 CRDi EX    2557
2013    Hyundai    Verna [2011-2015]    Fluidic 1.4 VTVT    2143
2013    Hyundai    Verna [2011-2015]    Fluidic 1.6 CRDi EX    2558
2013    Hyundai    Verna [2011-2015]    Fluidic 1.6 CRDi SX    2150
2013    Hyundai    Verna [2011-2015]    Fluidic 1.6 CRDi SX Opt    2149
2013    Hyundai    Verna [2011-2015]    Fluidic 1.6 CRDi SX Opt AT    2148
2013    Hyundai    Verna [2011-2015]    Fluidic 1.6 VTVT EX    2556
2013    Hyundai    Verna [2011-2015]    Fluidic 1.6 VTVT SX    2145
2013    Hyundai    Verna [2011-2015]    Fluidic 1.6 VTVT SX Opt    2146
2013    Hyundai    Verna [2011-2015]    Fluidic 1.6 VTVT SX Opt AT    2147
2013    Hyundai    Verna [2011-2015]    Fluidic CRDi 1.6 EX AT    2763
2013    Hyundai    Verna [2011-2015]    Fluidic VTVT 1.6 EX AT    2762
2011    Mitsubishi    Pajero    SFX 2.8    1331
2008    Maruti Suzuki    SX4 [2007-2013]    VXi    1162
2008    Maruti Suzuki    SX4 [2007-2013]    ZXi    1163
2008    Maruti Suzuki    SX4 [2007-2013]    ZXi Leather Option    1164
2010    Skoda    Octavia [2001-2010]    L&K    129
2014    Hyundai    i20 [2012-2014]    Asta (O) 1.2    2496
2014    Hyundai    i20 [2012-2014]    Asta 1.2    2495
2014    Hyundai    i20 [2012-2014]    Asta 1.4 CRDI    2502
2014    Hyundai    i20 [2012-2014]    Era 1.2    2491
2014    Hyundai    i20 [2012-2014]    Era 1.4 CRDI    2498
2014    Hyundai    i20 [2012-2014]    Magna (O) 1.2    2493
2014    Hyundai    i20 [2012-2014]    Magna (O) 1.4 CRDI    2500
2014    Hyundai    i20 [2012-2014]    Magna 1.2    2492
2014    Hyundai    i20 [2012-2014]    Magna 1.4 CRDI    2499
2014    Hyundai    i20 [2012-2014]    Sportz (AT) 1.4    2497
2014    Hyundai    i20 [2012-2014]    Sportz 1.2    2494
2014    Hyundai    i20 [2012-2014]    Sportz 1.4 CRDI    2501
2010    Tata    Indica Vista [2008-2011]    Aqua 1.2 Safire    1410
2010    Tata    Indica Vista [2008-2011]    Aqua 1.3 Quadrajet    1411
2010    Tata    Indica Vista [2008-2011]    Aqua 1.4 TDI    1412
2010    Tata    Indica Vista [2008-2011]    Aqua Quadrajet BS-III    1799
